Formula,E_g_Exp,Source,Priority,frac f valence electrons,cohesive energy (MP),MagpieData range GSbandgap,MagpieData mode Row,MagpieData mode MeltingT,F fraction,Al fraction,MagpieData avg_dev Row,MagpieData mode NfUnfilled,Pm fraction,Cr fraction,MagpieData minimum Electronegativity,Fr fraction,Bk fraction,La fraction,MagpieData mean GSmagmom,B fraction,Cf fraction,MagpieData mean NdValence,MagpieData mean NfValence,Sb fraction,MagpieData avg_dev MeltingT,Md fraction,maximum EN difference,MagpieData minimum MendeleevNumber,MagpieData minimum NsUnfilled,Si fraction,MagpieData maximum Number,Tl fraction,P fraction,Li fraction,Ca fraction,MagpieData avg_dev AtomicWeight,Ar fraction,Gd fraction,MagpieData avg_dev NpValence,range oxidation state,A_site_weight,Y fraction,avg d valence electrons,MagpieData mode NfValence,C fraction,MagpieData avg_dev NfValence,MagpieData maximum GSbandgap,MagpieData mean NpUnfilled,minimum EN difference,Sc fraction,Ti fraction,MagpieData mean MeltingT,Rb fraction,Ba fraction,Pb fraction,MagpieData maximum NpUnfilled,Mg fraction,(u+t)n,mean EN difference,MagpieData mode Electronegativity,minimum oxidation state,MagpieData avg_dev NdUnfilled,pretty_formula,MagpieData maximum NpValence,MagpieData mode NpValence,MagpieData range Electronegativity,MagpieData mean CovalentRadius,dist from 3 clusters |APE| < 0.010,mean Column,Zn fraction,range EN difference,Re fraction,N fraction,MagpieData minimum NUnfilled,Ho fraction,MagpieData minimum NValence,Am fraction,MagpieData mode SpaceGroupNumber,MagpieData mean Row,MagpieData minimum MeltingT,avg anion electron affinity,MagpieData mean MendeleevNumber,MagpieData avg_dev NpUnfilled,MagpieData mode AtomicWeight,Sr fraction,Yb fraction,MagpieData mode NValence,MagpieData minimum CovalentRadius,No fraction,MagpieData range Number,MagpieData avg_dev NsValence,MagpieData maximum MendeleevNumber,MagpieData minimum Number,MagpieData mode Number,Ra fraction,Zr fraction,range Number,A_site_affinity,MagpieData mean SpaceGroupNumber,Mn fraction,Nb fraction,Tb fraction,MagpieData mean NdUnfilled,MagpieData maximum Row,At fraction,avg f valence electrons,Se fraction,MagpieData range Column,MagpieData mean AtomicWeight,Ru fraction,Rn fraction,MagpieData range NfUnfilled,MagpieData mean Number,MagpieData minimum GSvolume_pa,MagpieData mean NpValence,Pa fraction,MagpieData maximum AtomicWeight,MagpieData maximum GSmagmom,std_dev EN difference,Er fraction,Ga fraction,mean Electronegativity,MagpieData mean Column,Nd fraction,MagpieData range CovalentRadius,MagpieData range Row,frac s valence electrons,mean AtomicWeight,dist from 5 clusters |APE| < 0.010,MagpieData mean GSvolume_pa,Dy fraction,As fraction,Xe fraction,MagpieData maximum NValence,Hg fraction,MagpieData maximum NsUnfilled,Ir fraction,range AtomicRadius,MagpieData minimum NsValence,X_site_fir_ionization_energy,MagpieData maximum MeltingT,Na fraction,In fraction,Sm fraction,MagpieData maximum GSvolume_pa,MagpieData range NUnfilled,Cl fraction,MagpieData maximum Electronegativity,MagpieData mode NsUnfilled,Co fraction,mean Row,MagpieData mode CovalentRadius,Kr fraction,W fraction,MagpieData mode NUnfilled,U fraction,Eu fraction,MagpieData avg_dev MendeleevNumber,MagpieData range NsValence,MagpieData maximum NdUnfilled,Ne fraction,Br fraction,Pt fraction,maximum oxidation state,MagpieData mean NValence,MagpieData minimum NdValence,Te fraction,Tc fraction,MagpieData maximum NUnfilled,dist from 1 clusters |APE| < 0.010,MagpieData avg_dev NValence,Th fraction,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mode NpUnfilled,MagpieData maximum NdValence,MagpieData minimum Column,range Electronegativity,MagpieData avg_dev SpaceGroupNumber,transition metal fraction,Os fraction,Lr fraction,Fe fraction,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev NdValence,MagpieData maximum SpaceGroupNumber,frac d valence electrons,MagpieData mode Column,MagpieData maximum Column,MagpieData minimum NfUnfilled,MagpieData range NsUnfilled,A_site_fir_ionization_energy,X_site_electronegativity,MagpieData range MendeleevNumber,MagpieData range NfValence,He fraction,Cs fraction,MagpieData minimum Row,Np fraction,octahedral_factor,X_site_affinity,MagpieData range MeltingT,MagpieData range NValence,Ce fraction,MagpieData avg_dev Number,MagpieData mode GSmagmom,Ta fraction,MagpieData mode NdValence,Tm fraction,Fm fraction,tolerance_factor,MagpieData mean NUnfilled,Hf fraction,Es fraction,MagpieData maximum NsValence,std_dev oxidation state,Cu fraction,Mo fraction,mean Number,MagpieData mean NsValence,MagpieData range NpValence,H fraction,I fraction,Ge fraction,MagpieData range GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,Ni fraction,MagpieData mean NfUnfilled,Pr fraction,Pd fraction,Sn fraction,X_site_weight,Pu fraction,frac p valence electrons,Ac fraction,Au fraction,MagpieData range NpUnfilled,Cm fraction,MagpieData maximum CovalentRadius,MagpieData minimum NpValence,MagpieData mean NsUnfilled,avg p valence electrons,Cd fraction,MagpieData minimum NfValence,MagpieData maximum NfValence,formation_energy_per_atom,Be fraction,band center,MagpieData mode NdUnfilled,volume,MagpieData mean GSbandgap,MagpieData avg_dev NUnfilled,S fraction,band_gap,Ag fraction,V fraction,MagpieData minimum GSmagmom,A_site_electronegativity,MagpieData mean Electronegativity,MagpieData range AtomicWeight,MagpieData maximum NfUnfilled,MagpieData avg_dev GSbandgap,MagpieData range GSmagmom,Bi fraction,MagpieData avg_dev NsUnfilled,mean AtomicRadius,MagpieData minimum GSbandgap,O fraction,Po fraction,avg s valence electrons,MagpieData mode NsValence,MagpieData minimum NdUnfilled,MagpieData range NdValence,MagpieData range NdUnfilled,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSmagmom,MagpieData range SpaceGroupNumber,Rh fraction,Lu fraction,MagpieData minimum NpUnfilled,K fraction,MagpieData mode GSbandgap,MagpieData avg_dev NfUnfilled,MagpieData avg_dev Electronegativity,MagpieData avg_dev Column,Delta_E_g,is_metal_exp,is_metal_gga
Ba2CuWO6,0.0,Matbench,2,0.197183099,6.050411182,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,0,1.4,1.4,0.0,820.0284,0,2.55,9,0,0.0,74,0.0,0.0,0.0,0.0,54.965088,0,0.0,1.92,8,137.327,0.0,1.4,0,0.0,2.52,0.0,1.2,1.08,0.0,0.0,738.157,0.0,0.2,0.0,2,0.0,1.142312515,1.93,3.44,-2,1.08,Ba2CuWO6,4,4,2.55,112.0,0.046830907,11.7,0.0,1.47,0.0,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,65.5,0.96,15.9994,0.0,0.0,6,66,0,66,0.18,87,8,8,0,0.0,66,0.1446,98.4,0.0,0.0,0.0,0.6,6,0,1.4,0.0,14,61.80364,0.0,0,0,26.3,9.105,2.4,0.0,183.84,0.0,0.810777405,0.0,0.0,2.668,11.7,0.0,149,4,0.267605634,61.80364,0.063094135,20.893,0.0,0.0,0,20,0.0,1,0.0,1.55,1,13.618,3695.0,0.0,0.0,0.0,63.59,6,0.0,3.44,0,0.0,3.4,66,0,0.1,2,0.0,0.0,25.8,1,6,0,0.0,0.0,6,7.1,0,0.0,0.0,6,0.036261259,3.36,0.0,87,15.9994,2,10,2,2.55,103.68,0.2,0.0,0,0.0,17.0788,2.24,229,0.197183099,16,16,0,1,5.212,3.44,78,14,0,0.0,2,0.0,0.638888889,1.46,3640.2,18,0.0,21.96,0.0,0.0,0,0.0,0,0.941667626,1.9,0.0,0,2,3.523321317,0.1,0.0,26.3,1.9,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.338028169,0.0,0.0,2,0,215,0,0.1,2.4,0.0,0,14,-2.445219592,0.0,5.513433619,0,141.8237213,0.0,0.94,0.0,0.0,0.0,0.0,0,0.89,2.668,167.8406,0,0.0,0.0,0.0,0.18,1.06,0.0,0.6,0,1.9,2,0,10,6,55.2,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.9264,5.16,0.0,1,1
Ba2CuWO6,0.0,Matbench,2,0.197183099,6.050411182,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,0,1.4,1.4,0.0,820.0284,0,2.55,9,0,0.0,74,0.0,0.0,0.0,0.0,54.965088,0,0.0,1.92,8,137.327,0.0,1.4,0,0.0,2.52,0.0,1.2,1.08,0.0,0.0,738.157,0.0,0.2,0.0,2,0.0,1.142726094,1.93,3.44,-2,1.08,Ba2CuWO6,4,4,2.55,112.0,0.046830907,11.7,0.0,1.47,0.0,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,65.5,0.96,15.9994,0.0,0.0,6,66,0,66,0.18,87,8,8,0,0.0,66,0.1446,98.4,0.0,0.0,0.0,0.6,6,0,1.4,0.0,14,61.80364,0.0,0,0,26.3,9.105,2.4,0.0,183.84,0.0,0.810777405,0.0,0.0,2.668,11.7,0.0,149,4,0.267605634,61.80364,0.063094135,20.893,0.0,0.0,0,20,0.0,1,0.0,1.55,1,13.618,3695.0,0.0,0.0,0.0,63.59,6,0.0,3.44,0,0.0,3.4,66,0,0.1,2,0.0,0.0,25.8,1,6,0,0.0,0.0,6,7.1,0,0.0,0.0,6,0.036261259,3.36,0.0,87,15.9994,2,10,2,2.55,103.68,0.2,0.0,0,0.0,17.0788,2.24,229,0.197183099,16,16,0,1,5.212,3.44,78,14,0,0.0,2,0.0,0.638888889,1.46,3640.2,18,0.0,21.96,0.0,0.0,0,0.0,0,0.941667626,1.9,0.0,0,2,3.523321317,0.1,0.0,26.3,1.9,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.338028169,0.0,0.0,2,0,215,0,0.1,2.4,0.0,0,14,-2.444915129,0.0,5.513433619,0,141.4389226,0.0,0.94,0.0,0.0,0.0,0.0,0,0.89,2.668,167.8406,0,0.0,0.0,0.0,0.18,1.06,0.0,0.6,0,1.9,2,0,10,6,55.2,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.9264,5.16,0.0,1,1
Ba2CaOsO6,0.0,Matbench,2,0.21875,6.122624853,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,0,0.6,1.4,0.0,744.216,0,2.55,7,0,0.0,76,0.0,0.0,0.0,0.1,56.919296,0,0.0,1.92,8,137.327,0.0,0.6,0,0.0,2.52,0.0,1.2,1.24,0.0,0.0,674.98,0.0,0.2,0.0,2,0.0,1.146390579,2.195,3.44,-2,0.72,Ba2CaOsO6,4,4,2.55,114.6,0.071711292,11.0,0.0,1.31,0.0,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,60.4,0.96,15.9994,0.0,0.0,6,66,0,68,0.0,87,8,8,0,0.0,68,0.1446,94.9,0.0,0.0,0.0,0.4,6,0,1.4,0.0,14,60.09584,0.0,0,0,25.6,9.105,2.4,0.0,190.23,0.0,0.69974281,0.0,0.0,2.562,11.0,0.0,149,4,0.3125,60.09584,0.078022366,23.367,0.0,0.0,0,22,0.0,0,0.0,1.55,2,13.618,3306.0,0.0,0.0,0.0,63.59,4,0.0,3.44,0,0.0,3.4,66,0,0.0,2,0.0,0.0,31.92,0,4,0,0.0,0.0,6,6.4,0,0.0,0.0,4,0.063245553,3.12,0.0,87,15.9994,2,6,2,2.55,99.48,0.1,0.1,0,0.0,18.9698,1.08,229,0.09375,16,16,0,0,5.212,3.44,80,14,0,0.0,2,0.0,0.724206349,1.46,3251.2,20,0.0,22.24,0.0,0.0,0,0.0,0,0.895071875,1.6,0.0,0,2,3.523321317,0.0,0.0,25.6,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.375,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.682426049,0.0,5.367151377,0,150.889304,0.0,0.96,0.0,0.0,0.0,0.0,0,0.89,2.562,174.2306,0,0.0,0.0,0.0,0.0,1.1,0.0,0.6,0,2.0,2,0,6,4,58.32,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0536,6.0,0.0,1,1
Ba2CaReO6,0.0,Matbench,2,0.222222222,6.307379144,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,0,0.5,1.4,0.0,762.576,0,2.55,7,0,0.0,75,0.0,0.0,0.0,0.1,56.356076,0,0.0,1.92,8,137.327,0.0,0.5,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,690.28,0.0,0.2,0.0,2,0.0,1.150580553,2.27,3.44,-2,0.9,Ba2CaReO6,4,4,2.55,115.3,0.052579712,10.9,0.0,1.01,0.1,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,60.1,0.96,15.9994,0.0,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.1446,94.9,0.0,0.0,0.0,0.5,6,0,1.4,0.0,14,59.69354,0.0,0,0,25.5,9.105,2.4,0.0,186.207,0.0,0.536134312,0.0,0.0,2.532,10.9,0.0,149,4,0.317460317,59.69354,0.064012252,23.4235,0.0,0.0,0,21,0.0,0,0.0,1.55,2,13.618,3459.0,0.0,0.0,0.0,63.59,5,0.0,3.44,0,0.0,3.4,66,0,0.0,2,0.0,0.0,32.28,0,5,0,0.0,0.0,6,6.3,0,0.0,0.0,5,0.036261259,2.94,0.0,87,15.9994,2,5,2,2.55,99.48,0.1,0.0,0,0.0,18.9359,0.9,229,0.079365079,16,16,0,0,5.212,3.44,80,14,0,0.0,2,0.0,0.765873016,1.46,3404.2,19,0.0,22.1,0.0,0.0,0,0.0,0,0.873952201,1.7,0.0,0,2,3.523321317,0.0,0.0,25.5,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.380952381,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.925670455,0.0,5.260805946,0,152.0769221,0.0,1.02,0.0,0.0,0.0,0.0,0,0.89,2.532,170.2076,0,0.0,0.0,0.0,0.0,1.105,0.0,0.6,0,2.0,2,0,5,5,59.16,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0896,6.12,0.0,1,1
Ba2CaReO6,0.0,Matbench,2,0.222222222,2.16291134,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,0,0.5,1.4,0.0,762.576,0,2.55,7,0,0.0,75,0.0,0.0,0.0,0.1,56.356076,0,0.0,1.92,8,137.327,0.0,0.5,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,690.28,0.0,0.2,0.0,2,0.0,1.150567107,2.27,3.44,-2,0.9,Ba2CaReO6,4,4,2.55,115.3,0.052579712,10.9,0.0,1.01,0.1,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,60.1,0.96,15.9994,0.0,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.1446,94.9,0.0,0.0,0.0,0.5,6,0,1.4,0.0,14,59.69354,0.0,0,0,25.5,9.105,2.4,0.0,186.207,0.0,0.536134312,0.0,0.0,2.532,10.9,0.0,149,4,0.317460317,59.69354,0.064012252,23.4235,0.0,0.0,0,21,0.0,0,0.0,1.55,2,13.618,3459.0,0.0,0.0,0.0,63.59,5,0.0,3.44,0,0.0,3.4,66,0,0.0,2,0.0,0.0,32.28,0,5,0,0.0,0.0,6,6.3,0,0.0,0.0,5,0.036261259,2.94,0.0,87,15.9994,2,5,2,2.55,99.48,0.1,0.0,0,0.0,18.9359,0.9,229,0.079365079,16,16,0,0,5.212,3.44,80,14,0,0.0,2,0.0,0.765873016,1.46,3404.2,19,0.0,22.1,0.0,0.0,0,0.0,0,0.873952201,1.7,0.0,0,2,3.523321317,0.0,0.0,25.5,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.380952381,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.925819397,0.0,5.260805946,0,152.0895935,0.0,1.02,0.0,0.0,0.0,0.0,0,0.89,2.532,170.2076,0,0.0,0.0,0.0,0.0,1.105,0.0,0.6,0,2.0,2,0,5,5,59.16,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0896,6.12,0.0,1,1
Ba2LaIrO6,0.0,Matbench,2,0.212121212,6.285238407,0.0,2,54.8,0.0,0.0,1.92,0,0.0,0.0,0.89,0,0,0.1,0.0,0.0,0,0.8,1.4,0.0,685.536,0,2.55,9,0,0.0,77,0.0,0.0,0.0,0.0,65.0134644,0,0.0,1.92,7,137.327,0.0,0.8,0,0.0,2.52,0.0,1.2,1.24,0.0,0.0,626.08,0.0,0.2,0.0,2,0.0,1.13886471,2.17,3.44,-2,1.92,Ba2LaIrO6,4,4,2.55,117.4,0.040458212,11.2,0.0,1.31,0.0,0.0,0,0.0,2,0,12,3.6,54.8,-282000.0,61.3,0.96,15.9994,0.0,0.0,6,66,0,69,0.0,87,8,8,0,0.0,69,0.1446,94.9,0.0,0.0,0.0,1.2,6,0,1.4,0.0,14,70.177287,0.0,0,0,29.4,9.105,2.4,0.0,192.217,0.0,0.687779034,0.0,0.0,2.572,11.2,0.0,149,4,0.303030303,70.177287,0.050888022,23.29175,0.0,0.0,0,23,0.0,0,0.1,1.55,2,13.618,2739.0,0.0,0.0,0.0,63.59,9,0.0,3.44,0,0.0,3.6,66,0,0.0,2,0.0,0.0,30.84,0,9,0,0.0,0.0,5,6.6,0,0.0,0.0,9,0.028284271,3.28,0.0,87,15.9994,2,7,2,2.55,99.48,0.1,0.0,0,0.0,18.84045,1.28,229,0.121212121,16,16,0,0,5.212,3.44,78,14,0,0.0,2,0.0,0.746825397,1.46,2684.2,21,0.0,25.68,0.0,0.0,0,0.0,0,0.883481894,2.4,0.0,0,2,3.373323338,0.0,0.0,29.4,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.363636364,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.718659869,0.0,5.407898585,0,162.0622682,0.0,1.44,0.0,0.0,0.0,0.0,0,0.89,2.572,176.2176,0,0.0,0.0,0.0,0.0,1.12,0.0,0.6,0,2.0,2,0,7,9,61.68,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0416,5.76,0.0,1,1
Ba2LaIrO6,0.0,Matbench,2,0.212121212,6.285238407,0.0,2,54.8,0.0,0.0,1.92,0,0.0,0.0,0.89,0,0,0.1,0.0,0.0,0,0.8,1.4,0.0,685.536,0,2.55,9,0,0.0,77,0.0,0.0,0.0,0.0,65.0134644,0,0.0,1.92,7,137.327,0.0,0.8,0,0.0,2.52,0.0,1.2,1.24,0.0,0.0,626.08,0.0,0.2,0.0,2,0.0,1.139309667,2.17,3.44,-2,1.92,Ba2LaIrO6,4,4,2.55,117.4,0.040458212,11.2,0.0,1.31,0.0,0.0,0,0.0,2,0,12,3.6,54.8,-282000.0,61.3,0.96,15.9994,0.0,0.0,6,66,0,69,0.0,87,8,8,0,0.0,69,0.1446,94.9,0.0,0.0,0.0,1.2,6,0,1.4,0.0,14,70.177287,0.0,0,0,29.4,9.105,2.4,0.0,192.217,0.0,0.687779034,0.0,0.0,2.572,11.2,0.0,149,4,0.303030303,70.177287,0.050888022,23.29175,0.0,0.0,0,23,0.0,0,0.1,1.55,2,13.618,2739.0,0.0,0.0,0.0,63.59,9,0.0,3.44,0,0.0,3.6,66,0,0.0,2,0.0,0.0,30.84,0,9,0,0.0,0.0,5,6.6,0,0.0,0.0,9,0.028284271,3.28,0.0,87,15.9994,2,7,2,2.55,99.48,0.1,0.0,0,0.0,18.84045,1.28,229,0.121212121,16,16,0,0,5.212,3.44,78,14,0,0.0,2,0.0,0.746825397,1.46,2684.2,21,0.0,25.68,0.0,0.0,0,0.0,0,0.883481894,2.4,0.0,0,2,3.373323338,0.0,0.0,29.4,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.363636364,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.721032228,0.0,5.407898585,0,161.576878,0.0,1.44,0.0,0.0,0.0,0.0,0,0.89,2.572,176.2176,0,0.0,0.0,0.0,0.0,1.12,0.0,0.6,0,2.0,2,0,7,9,61.68,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0416,5.76,0.0,1,1
Ba2LaIrO6,0.0,Matbench,2,0.212121212,6.285238407,0.0,2,54.8,0.0,0.0,1.92,0,0.0,0.0,0.89,0,0,0.1,0.0,0.0,0,0.8,1.4,0.0,685.536,0,2.55,9,0,0.0,77,0.0,0.0,0.0,0.0,65.0134644,0,0.0,1.92,7,137.327,0.0,0.8,0,0.0,2.52,0.0,1.2,1.24,0.0,0.0,626.08,0.0,0.2,0.0,2,0.0,1.139494202,2.17,3.44,-2,1.92,Ba2LaIrO6,4,4,2.55,117.4,0.040458212,11.2,0.0,1.31,0.0,0.0,0,0.0,2,0,12,3.6,54.8,-282000.0,61.3,0.96,15.9994,0.0,0.0,6,66,0,69,0.0,87,8,8,0,0.0,69,0.1446,94.9,0.0,0.0,0.0,1.2,6,0,1.4,0.0,14,70.177287,0.0,0,0,29.4,9.105,2.4,0.0,192.217,0.0,0.687779034,0.0,0.0,2.572,11.2,0.0,149,4,0.303030303,70.177287,0.050888022,23.29175,0.0,0.0,0,23,0.0,0,0.1,1.55,2,13.618,2739.0,0.0,0.0,0.0,63.59,9,0.0,3.44,0,0.0,3.6,66,0,0.0,2,0.0,0.0,30.84,0,9,0,0.0,0.0,5,6.6,0,0.0,0.0,9,0.028284271,3.28,0.0,87,15.9994,2,7,2,2.55,99.48,0.1,0.0,0,0.0,18.84045,1.28,229,0.121212121,16,16,0,0,5.212,3.44,78,14,0,0.0,2,0.0,0.746825397,1.46,2684.2,21,0.0,25.68,0.0,0.0,0,0.0,0,0.883481894,2.4,0.0,0,2,3.373323338,0.0,0.0,29.4,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.363636364,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.720907423,0.0,5.407898585,0,161.3764824,0.0,1.44,0.0,0.0,0.0,0.0,0,0.89,2.572,176.2176,0,0.0,0.0,0.0,0.0,1.12,0.0,0.6,0,2.0,2,0,7,9,61.68,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0416,5.76,0.0,1,1
Ba2FeMoO6,0.0,Matbench,2,0.0,6.056711176,0.0,2,54.8,0.0,0.0,1.56,0,0.0,0.0,0.89,0,0,0.0,0.21106628,0.0,0,1.1,0.0,0.0,778.536,0,2.55,9,0,0.0,56,0.0,0.0,0.0,0.0,43.495368,0,0.0,1.92,8,137.327,0.0,1.1,0,0.0,0.0,0.0,1.2,1.28,0.0,0.0,703.58,0.0,0.2,0.0,2,0.0,1.141493227,1.9975,3.44,-2,1.44,Ba2FeMoO6,4,4,2.55,111.2,0.063690162,11.4,0.0,1.27,0.0,0.0,0,0.0,2,0,12,3.3,54.8,-282000.0,64.5,0.96,15.9994,0.0,0.0,6,66,0,48,0.18,87,8,8,0,0.0,48,0.1446,98.8,0.0,0.0,0.0,0.9,6,0,0.0,0.0,14,52.24554,0.0,0,0,22.8,9.105,2.4,0.0,137.327,2.1106628,0.714275857,0.0,0.0,2.641,11.4,0.0,149,4,0.351851852,52.24554,0.071122928,20.823,0.0,0.0,0,8,0.0,1,0.0,1.55,1,13.618,2896.0,0.0,0.0,0.0,63.59,6,0.0,3.44,0,0.0,3.3,66,0,0.0,2,0.0,0.0,27.0,1,5,0,0.0,0.0,6,5.4,0,0.0,0.0,6,0.058133479,1.36,0.0,87,15.9994,2,6,2,2.55,104.16,0.2,0.0,0,0.1,17.1068,1.76,229,0.203703704,16,16,0,1,5.212,3.44,78,0,0,0.0,2,0.0,0.587301587,1.46,2841.2,6,0.0,17.76,0.0,0.0,0,0.0,0,0.972271824,2.2,0.0,0,2,3.523321317,0.0,0.1,22.8,1.9,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.444444444,0.0,0.0,2,0,215,0,0.1,2.4,0.0,0,0,-2.58767218,0.0,5.39359447,0,136.6513958,0.0,1.12,0.0,0.0,0.0,0.0,0,0.89,2.641,121.3276,0,0.0,2.1106628,0.0,0.18,1.075,0.0,0.6,0,1.9,2,0,6,5,54.24,0.379919304,217,0.0,0.0,0,0.0,0.0,0.0,0.9588,5.52,0.0,1,1
Ba2FeReO6,0.0,Matbench,2,0.202898551,6.191895901,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.21106628,0.0,0,1.1,1.4,0.0,846.096,0,2.55,9,0,0.0,75,0.0,0.0,0.0,0.0,55.410056,0,0.0,1.92,7,137.327,0.0,1.1,0,0.0,2.52,0.0,1.2,1.54,0.0,0.0,759.88,0.0,0.2,0.0,2,0.0,1.139297835,2.0625,3.44,-2,1.44,Ba2FeReO6,4,4,2.55,110.9,0.065876646,11.5,0.0,1.01,0.1,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,64.9,0.96,15.9994,0.0,0.0,6,66,0,67,0.0,87,8,8,0,0.0,67,0.1446,95.3,0.0,0.0,0.0,0.9,6,0,1.4,0.0,14,61.27024,0.0,0,0,26.1,9.105,2.4,0.0,186.207,2.1106628,0.617438256,0.0,0.0,2.615,11.5,0.0,149,4,0.289855072,61.27024,0.069897728,20.7195,0.0,0.0,0,21,0.0,0,0.0,1.55,2,13.618,3459.0,0.0,0.0,0.0,63.59,5,0.0,3.44,0,0.0,3.4,66,0,0.0,2,0.0,0.0,26.52,0,5,0,0.0,0.0,5,6.9,0,0.0,0.0,5,0.052115731,3.04,0.0,87,15.9994,2,6,2,2.55,99.96,0.2,0.0,0,0.1,17.1482,1.76,229,0.15942029,16,16,0,0,5.212,3.44,78,14,0,0.0,2,0.0,0.55952381,1.46,3404.2,19,0.0,21.74,0.0,0.0,0,0.0,0,0.989589643,2.1,0.0,0,2,3.373323338,0.0,0.0,26.1,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.347826087,0.0,0.0,2,0,215,0,0.0,2.4,0.0,0,14,-2.543224716,0.0,5.406506941,0,135.801698,0.0,0.96,0.0,0.0,0.0,0.0,0,0.89,2.615,170.2076,0,0.0,2.1106628,0.0,0.0,1.065,0.0,0.6,0,2.0,2,0,6,5,53.88,0.379919304,217,0.0,0.0,0,0.0,0.0,0.0,0.99,5.4,0.0,1,1
